loan_id,loan_amount,credit_rating,tenure_years,interest_rate,sector,borrower_income,ltv_ratio,dti_ratio,PD,LGD,EAD,Expected_Loss,risk_weighted_ead,downgrade_risk,watchlist_reason
4201,1000000,AA,2,8.46,MSME,1837675,0.493,0.398,0.002,0.25,1000000,500.0,1258000.0,False,Performing
4202,500000,BB,5,17.81,Agri,804221,0.718,0.285,0.063,0.55,500000,17325.0,901000.0,False,Performing
4203,500000,AA,3,8.18,Real Estate,3554741,0.508,0.23,0.002,0.25,500000,250.0,629000.0,False,Performing
4204,50000,BBB,7,12.08,Corporate,1571344,0.603,0.124,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
4205,50000,BB,2,17.23,Real Estate,1018207,0.656,0.092,0.063,0.55,50000,1732.5,90100.0,False,Performing
4206,1000000,BB,3,17.01,Retail,1022322,0.842,0.473,0.063,0.55,1000000,34650.0,1802000.0,True,Weak rating with high leverage / repayment pressure
4207,500000,AA,3,8.31,Corporate,1760702,0.464,0.214,0.002,0.25,500000,250.0,629000.0,False,Performing
4208,1000000,AAA,5,8.06,Agri,2239608,0.357,0.223,0.001,0.2,1000000,200.0,1204000.0,False,Performing
4209,250000,A,3,11.41,Retail,685353,0.587,0.292,0.007,0.35,250000,612.5,344500.0,False,Performing
4210,250000,AA,3,9.86,Retail,1307323,0.569,0.154,0.002,0.25,250000,125.0,314500.0,False,Performing
4211,500000,BBB,3,12.86,Real Estate,1273036,0.741,0.314,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
4212,1000000,A,1,10.24,MSME,1526369,0.559,0.694,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
4213,250000,A,5,9.44,Retail,2879137,0.583,0.164,0.007,0.35,250000,612.5,344500.0,False,Performing
4214,250000,AA,5,9.22,Retail,623359,0.608,0.158,0.002,0.25,250000,125.0,314500.0,False,Performing
4215,500000,BBB,3,13.49,Retail,2219725,0.767,0.196,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
4216,50000,AA,3,9.13,Retail,1760364,0.664,0.136,0.002,0.25,50000,25.0,62900.0,False,Performing
4217,250000,BBB,7,12.37,Real Estate,955253,0.733,0.13,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
4218,500000,AAA,3,9.46,Corporate,2394351,0.367,0.148,0.001,0.2,500000,100.0,602000.0,False,Performing
4219,50000,B,10,18.05,Corporate,900841,0.755,0.073,0.152,0.65,50000,4940.0,112900.0,True,Weak rating with high leverage / repayment pressure
4220,500000,BBB,3,13.55,Retail,445650,0.795,0.498,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
4221,50000,AA,10,9.34,MSME,300000,0.707,0.158,0.002,0.25,50000,25.0,62900.0,False,Performing
4222,500000,AAA,3,8.5,Retail,740778,0.493,0.426,0.001,0.2,500000,100.0,602000.0,False,Performing
4223,1000000,A,5,10.29,Real Estate,984598,0.616,0.3,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
4224,1000000,AA,3,9.11,Agri,1574215,0.485,0.245,0.002,0.25,1000000,500.0,1258000.0,False,Performing
4225,500000,AA,10,9.41,MSME,2014975,0.679,0.158,0.002,0.25,500000,250.0,629000.0,False,Performing
4226,500000,BB,3,16.67,Agri,1033190,0.675,0.184,0.063,0.55,500000,17325.0,901000.0,False,Performing
4227,250000,BBB,5,11.28,Retail,562754,0.852,0.279,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
4228,250000,AA,1,10.46,Retail,1142792,0.558,0.367,0.002,0.25,250000,125.0,314500.0,False,Performing
4229,100000,BBB,5,13.71,Real Estate,1123393,0.626,0.077,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
4230,500000,A,5,10.79,MSME,3698349,0.487,0.058,0.007,0.35,500000,1225.0,689000.0,False,Performing
4231,50000,B,5,20.32,Agri,1553874,0.803,0.073,0.152,0.65,50000,4940.0,112900.0,True,Weak rating with high leverage / repayment pressure
4232,250000,AAA,5,9.53,Retail,573909,0.49,0.224,0.001,0.2,250000,50.0,301000.0,False,Performing
4233,500000,BB,7,16.23,Real Estate,999599,0.734,0.143,0.063,0.55,500000,17325.0,901000.0,False,Performing
4234,500000,BB,5,15.68,Retail,1797300,0.76,0.203,0.063,0.55,500000,17325.0,901000.0,False,Performing
4235,250000,AAA,3,8.82,Retail,1518380,0.611,0.212,0.001,0.2,250000,50.0,301000.0,False,Performing
4236,500000,AA,3,9.55,MSME,555646,0.615,0.381,0.002,0.25,500000,250.0,629000.0,False,Performing
4237,500000,A,5,9.98,Agri,2170106,0.646,0.2,0.007,0.35,500000,1225.0,689000.0,False,Performing
4238,1000000,BB,3,17.27,Corporate,1481607,0.851,0.395,0.063,0.55,1000000,34650.0,1802000.0,True,Weak rating with high leverage / repayment pressure
4239,500000,BBB,5,12.89,Corporate,1164027,0.622,0.224,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
4240,250000,BBB,2,12.04,Retail,798720,0.752,0.294,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
4241,1000000,BB,10,16.92,Retail,2159880,0.816,0.128,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
4242,50000,BB,5,16.79,Retail,419037,0.88,0.235,0.063,0.55,50000,1732.5,90100.0,False,Performing
4243,250000,BBB,5,13.09,Real Estate,517609,0.585,0.158,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
4244,100000,BBB,7,13.13,Retail,832556,0.626,0.105,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
4245,500000,BB,7,17.03,Retail,1429921,0.695,0.207,0.063,0.55,500000,17325.0,901000.0,False,Performing
4246,500000,A,2,11.22,Corporate,611973,0.668,0.5,0.007,0.35,500000,1225.0,689000.0,False,Performing
4247,500000,BB,3,16.43,Corporate,874922,0.778,0.285,0.063,0.55,500000,17325.0,901000.0,False,Performing
4248,1000000,AAA,5,8.03,MSME,1230566,0.545,0.204,0.001,0.2,1000000,200.0,1204000.0,False,Performing
4249,500000,AA,3,9.2,Retail,1738833,0.396,0.182,0.002,0.25,500000,250.0,629000.0,False,Performing
4250,250000,BB,3,17.67,MSME,1022011,0.878,0.312,0.063,0.55,250000,8662.5,450500.0,False,Performing
4251,500000,A,3,10.98,Corporate,1152261,0.649,0.237,0.007,0.35,500000,1225.0,689000.0,False,Performing
4252,500000,AA,2,8.72,Retail,946297,0.609,0.438,0.002,0.25,500000,250.0,629000.0,False,Performing
4253,500000,AA,2,8.89,Corporate,2679976,0.595,0.178,0.002,0.25,500000,250.0,629000.0,False,Performing
4254,500000,BBB,3,14.22,Retail,1869368,0.645,0.146,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
4255,500000,BB,1,17.38,Agri,1723095,0.801,0.361,0.063,0.55,500000,17325.0,901000.0,True,Weak rating with high leverage / repayment pressure
4256,500000,AAA,5,8.47,Agri,955244,0.506,0.251,0.001,0.2,500000,100.0,602000.0,False,Performing
4257,250000,AAA,2,9.07,Retail,1114224,0.505,0.113,0.001,0.2,250000,50.0,301000.0,False,Performing
4258,1000000,BBB,1,12.5,MSME,1680790,0.734,0.75,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
4259,100000,B,7,20.44,MSME,800140,0.817,0.152,0.152,0.65,100000,9880.0,225800.0,True,Weak rating with high leverage / repayment pressure
4260,50000,A,5,12.55,Real Estate,788775,0.521,0.104,0.007,0.35,50000,122.5,68900.0,False,Performing
4261,1000000,B,7,20.72,MSME,1330071,0.81,0.178,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
4262,1000000,BB,10,17.72,Corporate,562002,0.89,0.262,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
4263,500000,A,5,10.53,Retail,1195592,0.586,0.251,0.007,0.35,500000,1225.0,689000.0,False,Performing
4264,500000,BB,7,16.1,Retail,2013428,0.768,0.067,0.063,0.55,500000,17325.0,901000.0,False,Performing
4265,1000000,BBB,2,13.63,Corporate,1387089,0.762,0.468,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
4266,250000,BBB,5,11.09,Corporate,694627,0.865,0.238,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
4267,250000,A,5,11.11,Real Estate,1775770,0.61,0.037,0.007,0.35,250000,612.5,344500.0,False,Performing
4268,500000,BB,5,17.74,Real Estate,846827,0.662,0.197,0.063,0.55,500000,17325.0,901000.0,False,Performing
4269,250000,BB,2,16.82,Corporate,1959704,0.814,0.098,0.063,0.55,250000,8662.5,450500.0,False,Performing
4270,500000,BB,10,14.87,MSME,1612241,0.695,0.077,0.063,0.55,500000,17325.0,901000.0,False,Performing
4271,1000000,B,3,19.1,Agri,919839,0.849,0.483,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
4272,250000,BBB,7,13.06,Real Estate,825314,0.743,0.186,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
4273,100000,BB,10,17.26,Real Estate,733253,0.722,0.103,0.063,0.55,100000,3465.0,180200.0,False,Performing
4274,250000,BB,7,17.18,Agri,5388830,0.738,0.042,0.063,0.55,250000,8662.5,450500.0,False,Performing
4275,500000,AA,3,9.15,MSME,377257,0.631,0.508,0.002,0.25,500000,250.0,629000.0,False,Performing
4276,500000,AAA,3,8.56,Corporate,540373,0.587,0.438,0.001,0.2,500000,100.0,602000.0,False,Performing
4277,1000000,A,5,10.81,Corporate,2558812,0.634,0.186,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
4278,500000,BB,5,16.39,Retail,2006843,0.773,0.101,0.063,0.55,500000,17325.0,901000.0,False,Performing
4279,1000000,A,3,10.9,Corporate,1663797,0.54,0.286,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
4280,250000,BB,5,16.11,MSME,377949,0.769,0.281,0.063,0.55,250000,8662.5,450500.0,False,Performing
4281,100000,AAA,7,8.8,MSME,2050290,0.469,0.127,0.001,0.2,100000,20.0,120400.0,False,Performing
4282,250000,A,3,9.88,Retail,764832,0.636,0.167,0.007,0.35,250000,612.5,344500.0,False,Performing
4283,1000000,BBB,2,13.05,Corporate,1203974,0.808,0.538,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
4284,100000,AA,5,9.23,Corporate,1804275,0.475,0.093,0.002,0.25,100000,50.0,125800.0,False,Performing
4285,100000,BB,5,16.41,MSME,1609851,0.854,0.09,0.063,0.55,100000,3465.0,180200.0,False,Performing
4286,250000,AA,7,9.54,Retail,977039,0.581,0.153,0.002,0.25,250000,125.0,314500.0,False,Performing
4287,250000,B,5,21.47,MSME,2370359,0.823,0.076,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
4288,500000,AA,3,8.13,Retail,2283373,0.496,0.161,0.002,0.25,500000,250.0,629000.0,False,Performing
4289,1000000,B,5,20.81,Retail,644613,0.847,0.473,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
4290,100000,BBB,7,13.88,MSME,965296,0.869,0.248,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
4291,500000,AAA,3,8.28,Real Estate,966030,0.35,0.197,0.001,0.2,500000,100.0,602000.0,False,Performing
4292,100000,AAA,1,8.94,MSME,1446489,0.35,0.135,0.001,0.2,100000,20.0,120400.0,False,Performing
4293,250000,AAA,5,7.72,Corporate,2160602,0.486,0.19,0.001,0.2,250000,50.0,301000.0,False,Performing
4294,250000,BBB,1,14.23,Real Estate,435848,0.721,0.621,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
4295,500000,BB,10,14.33,MSME,379652,0.835,0.235,0.063,0.55,500000,17325.0,901000.0,False,Performing
4296,500000,A,2,12.19,Real Estate,833189,0.666,0.5,0.007,0.35,500000,1225.0,689000.0,False,Performing
4297,500000,A,3,9.65,Retail,2958456,0.499,0.13,0.007,0.35,500000,1225.0,689000.0,False,Performing
4298,1000000,BBB,10,13.04,MSME,1463352,0.744,0.166,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
4299,100000,BBB,1,12.11,Retail,3182626,0.681,0.077,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
4300,1000000,BBB,1,14.23,MSME,1164871,0.766,0.75,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
4301,500000,BBB,2,12.85,Agri,782363,0.638,0.34,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
4302,50000,BB,10,15.88,Corporate,453839,0.637,0.086,0.063,0.55,50000,1732.5,90100.0,False,Performing
4303,250000,B,10,20.79,Corporate,695494,0.789,0.081,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
4304,50000,A,3,11.22,Retail,942150,0.669,0.112,0.007,0.35,50000,122.5,68900.0,False,Performing
4305,100000,AAA,5,8.06,Agri,367455,0.531,0.257,0.001,0.2,100000,20.0,120400.0,False,Performing
4306,250000,AA,5,8.32,MSME,874891,0.566,0.186,0.002,0.25,250000,125.0,314500.0,False,Performing
4307,250000,BBB,2,11.84,Retail,778820,0.646,0.282,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
4308,1000000,A,3,11.92,Agri,1367136,0.619,0.369,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
4309,1000000,B,7,20.52,MSME,1097832,0.944,0.239,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
4310,500000,BBB,2,13.11,MSME,1535044,0.899,0.337,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
4311,500000,BBB,5,13.22,Retail,497470,0.729,0.35,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
4312,1000000,BB,3,14.84,Retail,621271,0.842,0.581,0.063,0.55,1000000,34650.0,1802000.0,True,Weak rating with high leverage / repayment pressure
4313,250000,A,5,10.68,Real Estate,2309769,0.572,0.18,0.007,0.35,250000,612.5,344500.0,False,Performing
4314,500000,BB,2,16.41,MSME,1032583,0.868,0.364,0.063,0.55,500000,17325.0,901000.0,True,Weak rating with high leverage / repayment pressure
4315,500000,AAA,3,9.17,Agri,2451468,0.472,0.201,0.001,0.2,500000,100.0,602000.0,False,Performing
4316,1000000,BBB,1,11.55,Retail,1174738,0.594,0.75,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
4317,1000000,B,10,20.74,Corporate,1254005,0.917,0.19,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
4318,50000,BB,2,17.87,Corporate,1630622,0.767,0.118,0.063,0.55,50000,1732.5,90100.0,False,Performing
4319,500000,BB,3,14.88,Corporate,868977,0.872,0.267,0.063,0.55,500000,17325.0,901000.0,False,Performing
4320,250000,A,3,10.77,MSME,916838,0.696,0.255,0.007,0.35,250000,612.5,344500.0,False,Performing
4321,250000,BB,3,17.08,MSME,808911,0.657,0.131,0.063,0.55,250000,8662.5,450500.0,False,Performing
4322,500000,BBB,7,13.38,Corporate,1218632,0.71,0.32,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
4323,500000,BBB,3,11.32,Real Estate,1778871,0.623,0.148,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
4324,100000,AAA,5,8.39,Retail,1184858,0.601,0.15,0.001,0.2,100000,20.0,120400.0,False,Performing
4325,250000,AA,5,8.97,MSME,2784636,0.572,0.139,0.002,0.25,250000,125.0,314500.0,False,Performing
4326,500000,BBB,7,12.4,Corporate,3517426,0.642,0.189,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
4327,100000,AAA,7,9.86,Retail,901172,0.35,0.209,0.001,0.2,100000,20.0,120400.0,False,Performing
4328,1000000,BB,3,16.32,Retail,2390769,0.853,0.228,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
4329,500000,BB,5,17.12,Agri,1187608,0.733,0.203,0.063,0.55,500000,17325.0,901000.0,False,Performing
4330,500000,B,7,19.9,Retail,1403009,0.804,0.14,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
4331,100000,AA,10,9.21,Retail,1318500,0.604,0.069,0.002,0.25,100000,50.0,125800.0,False,Performing
4332,1000000,B,10,20.31,Corporate,2281591,0.754,0.156,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
4333,1000000,AAA,5,8.86,Retail,1834814,0.379,0.218,0.001,0.2,1000000,200.0,1204000.0,False,Performing
4334,100000,BBB,3,12.14,Retail,1042143,0.71,0.143,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
4335,500000,BB,3,16.63,Retail,941981,0.686,0.268,0.063,0.55,500000,17325.0,901000.0,False,Performing
4336,1000000,AAA,7,8.26,Retail,747310,0.494,0.318,0.001,0.2,1000000,200.0,1204000.0,False,Performing
4337,100000,AAA,10,7.5,MSME,1076733,0.431,0.158,0.001,0.2,100000,20.0,120400.0,False,Performing
4338,500000,AAA,2,7.65,Real Estate,3044243,0.391,0.132,0.001,0.2,500000,100.0,602000.0,False,Performing
4339,1000000,BBB,5,13.72,MSME,2389502,0.564,0.225,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
4340,500000,BB,2,16.27,MSME,827848,0.768,0.49,0.063,0.55,500000,17325.0,901000.0,True,Weak rating with high leverage / repayment pressure
4341,1000000,AA,3,11.06,Corporate,753764,0.653,0.488,0.002,0.25,1000000,500.0,1258000.0,False,Performing
4342,50000,AA,3,9.82,Retail,2474902,0.643,0.124,0.002,0.25,50000,25.0,62900.0,False,Performing
4343,1000000,BBB,3,13.34,MSME,1635328,0.697,0.337,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
4344,1000000,AA,5,10.44,MSME,452965,0.679,0.591,0.002,0.25,1000000,500.0,1258000.0,False,Performing
4345,100000,BB,1,17.32,MSME,6376143,0.717,0.171,0.063,0.55,100000,3465.0,180200.0,False,Performing
4346,250000,B,5,20.32,MSME,1132629,0.891,0.214,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
4347,500000,BB,5,15.3,Retail,3219696,0.721,0.148,0.063,0.55,500000,17325.0,901000.0,False,Performing
4348,1000000,BB,7,17.43,Real Estate,1327578,0.702,0.168,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
4349,100000,BBB,2,14.23,Agri,697200,0.76,0.164,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
4350,250000,BB,3,16.36,Real Estate,1342946,0.795,0.244,0.063,0.55,250000,8662.5,450500.0,False,Performing
4351,1000000,AA,5,7.5,Retail,608344,0.615,0.395,0.002,0.25,1000000,500.0,1258000.0,False,Performing
4352,250000,AAA,5,7.5,Corporate,1394349,0.381,0.172,0.001,0.2,250000,50.0,301000.0,False,Performing
4353,500000,BBB,3,14.46,MSME,678337,0.777,0.398,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
4354,500000,AAA,5,8.17,Retail,1332295,0.554,0.216,0.001,0.2,500000,100.0,602000.0,False,Performing
4355,1000000,BB,10,17.98,Agri,1385643,0.728,0.229,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
4356,100000,BBB,3,13.18,Real Estate,1513380,0.742,0.13,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
4357,1000000,B,2,19.58,Retail,482433,0.913,0.75,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
4358,500000,A,10,12.65,Agri,928779,0.571,0.255,0.007,0.35,500000,1225.0,689000.0,False,Performing
4359,1000000,BBB,7,12.48,Retail,405472,0.637,0.561,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
4360,100000,BB,3,16.45,MSME,1720160,0.737,0.202,0.063,0.55,100000,3465.0,180200.0,False,Performing
4361,500000,AA,7,9.39,Retail,1602879,0.387,0.182,0.002,0.25,500000,250.0,629000.0,False,Performing
4362,1000000,BBB,3,12.55,Retail,645017,0.721,0.598,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
4363,1000000,BBB,7,13.7,Agri,2881662,0.768,0.166,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
4364,50000,B,5,20.54,MSME,1474605,0.871,0.11,0.152,0.65,50000,4940.0,112900.0,True,Weak rating with high leverage / repayment pressure
4365,500000,BB,5,16.91,Retail,1128948,0.798,0.254,0.063,0.55,500000,17325.0,901000.0,False,Performing
4366,100000,AA,10,8.84,Real Estate,1082908,0.647,0.139,0.002,0.25,100000,50.0,125800.0,False,Performing
4367,100000,BBB,7,11.75,Real Estate,880880,0.687,0.155,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
4368,500000,BBB,2,12.33,Agri,806697,0.569,0.418,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
4369,1000000,AA,5,8.61,Agri,2815297,0.575,0.056,0.002,0.25,1000000,500.0,1258000.0,False,Performing
4370,500000,A,7,11.09,Agri,1582958,0.734,0.221,0.007,0.35,500000,1225.0,689000.0,False,Performing
4371,100000,A,5,9.75,Corporate,734696,0.659,0.134,0.007,0.35,100000,245.0,137800.0,False,Performing
4372,250000,AA,3,7.91,MSME,3023315,0.535,0.186,0.002,0.25,250000,125.0,314500.0,False,Performing
4373,250000,BBB,3,12.07,Agri,1209876,0.758,0.162,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
4374,100000,AA,10,9.33,Retail,836227,0.596,0.203,0.002,0.25,100000,50.0,125800.0,False,Performing
4375,1000000,BBB,3,13.38,Retail,4009709,0.678,0.166,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
4376,100000,AA,5,8.73,MSME,755084,0.575,0.133,0.002,0.25,100000,50.0,125800.0,False,Performing
4377,100000,BB,5,16.16,Retail,743552,0.735,0.138,0.063,0.55,100000,3465.0,180200.0,False,Performing
4378,500000,AA,2,9.36,Corporate,1425171,0.614,0.21,0.002,0.25,500000,250.0,629000.0,False,Performing
4379,100000,BB,2,16.88,Agri,1446595,0.688,0.165,0.063,0.55,100000,3465.0,180200.0,False,Performing
4380,250000,AAA,2,9.27,MSME,969284,0.526,0.28,0.001,0.2,250000,50.0,301000.0,False,Performing
4381,500000,BBB,1,12.83,MSME,353687,0.765,0.75,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
4382,100000,A,7,10.05,MSME,1375673,0.649,0.236,0.007,0.35,100000,245.0,137800.0,False,Performing
4383,500000,AA,2,9.76,Corporate,776860,0.585,0.387,0.002,0.25,500000,250.0,629000.0,False,Performing
4384,500000,BBB,3,12.54,Retail,1035299,0.701,0.185,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
4385,500000,BB,5,15.83,Retail,750049,0.803,0.184,0.063,0.55,500000,17325.0,901000.0,False,Performing
4386,100000,B,7,20.6,Corporate,600065,0.796,0.138,0.152,0.65,100000,9880.0,225800.0,True,Weak rating with high leverage / repayment pressure
4387,250000,A,1,11.99,MSME,1156683,0.62,0.386,0.007,0.35,250000,612.5,344500.0,False,Performing
4388,500000,AA,3,9.32,MSME,987626,0.493,0.287,0.002,0.25,500000,250.0,629000.0,False,Performing
4389,50000,BB,5,15.65,Retail,737188,0.738,0.099,0.063,0.55,50000,1732.5,90100.0,False,Performing
4390,100000,BBB,5,14.1,Retail,2232233,0.535,0.194,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
